file_name,volume,surface_area,bounding_box_x,bounding_box_y,bounding_box_z,bounding_box_volume,compactness,triangle_count,edge_count,vertex_count
240x_DRW245906-B_SLD240100-B-Pin Guide_121.stl,254.0703125,431.9062194824219,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5882534240985626,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_122.stl,254.2265625,431.9062805175781,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5886151092670977,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_123.stl,254.2291717529297,431.90643310546875,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5886209425615306,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_124.stl,254.1380157470703,431.9064636230469,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5884098460005295,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_125.stl,254.109375,431.9059143066406,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5883442818974453,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_126.stl,254.0,431.9060974121094,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5880907945544521,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_127.stl,254.3229217529297,431.9058532714844,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5888387939791804,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_128.stl,254.046875,431.90625,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5881991172852905,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_129.stl,254.0260467529297,431.90625,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5881508932851277,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_13.stl,254.1953125,431.906494140625,7.999969482421875,7.996360778808594,8.300300598144531,530.9755597238529,0.5885424645113954,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_130.stl,254.5,431.90631103515625,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5892481621535839,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_131.stl,254.2916717529297,431.90625,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5887658994351892,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_132.stl,253.7552032470703,431.9064025878906,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5875235970724757,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_133.stl,254.4166717529297,431.9063720703125,7.99993896484375,7.9963531494140625,8.300300598144531,530.9730275988317,0.5890551476085001,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_134.stl,254.6979217529297,431.9062194824219,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.589706538743871,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_135.stl,253.84375,431.90631103515625,7.99993896484375,7.9963531494140625,8.300300598144531,530.9730275988317,0.5877287354093274,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_136.stl,254.2526092529297,431.9057922363281,7.999958038330078,7.996368408203125,8.300300598144531,530.9753067618112,0.5886760812733185,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_137.stl,254.2526092529297,431.9061279296875,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.588675623732574,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_138.stl,254.2877655029297,431.90643310546875,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5887566056253537,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_139.stl,254.4088592529297,431.90618896484375,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5890373089181133,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_14.stl,254.0,431.90576171875,7.99993896484375,7.996360778808594,8.300300598144531,530.9735342051105,0.5880912516406778,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_140.stl,254.2161407470703,431.9062805175781,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5885909796042523,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_141.stl,254.2994842529297,431.9061584472656,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5887841126580714,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_142.stl,254.2421875,431.90625,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5886513276897475,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_143.stl,254.0885467529297,431.9058837890625,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.588296099427586,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_144.stl,253.9114532470703,431.9060974121094,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5878857806556897,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_145.stl,254.4270782470703,431.90606689453125,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5890796581683577,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_146.stl,254.2864532470703,431.9059143066406,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.588754274539835,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_147.stl,254.234375,431.9062805175781,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5886331976819978,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_148.stl,254.203125,431.90625,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5885608856088561,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_149.stl,254.5208282470703,431.9060974121094,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5892966776160504,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_15.stl,253.9739532470703,431.9062805175781,7.999969482421875,7.996360778808594,8.300300598144531,530.9755597238529,0.5880302387423464,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_150.stl,254.1354217529297,431.9061584472656,7.99993896484375,7.996368408203125,8.300300598144531,530.9740408113893,0.5884042558378079,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_151.stl,254.0885467529297,431.9062805175781,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5882955590468395,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_152.stl,254.2708282470703,431.90643310546875,7.99993896484375,7.9963531494140625,8.300300598144531,530.9730275988317,0.5887173905209674,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_153.stl,254.1647186279297,431.90618896484375,7.999958038330078,7.9963531494140625,8.300300598144531,530.9742935468379,0.5884720458326615,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_154.stl,254.0572967529297,431.9064636230469,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5882229560117492,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_155.stl,254.09375,431.9063720703125,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5883074815081326,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_156.stl,254.1302032470703,431.9063720703125,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5883918823167976,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_157.stl,254.21875,431.90631103515625,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5885969792631882,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_158.stl,254.2994842529297,431.90606689453125,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5887842374648282,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_159.stl,254.171875,431.9066162109375,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5884880329683716,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_16.stl,254.15625,431.90594482421875,7.99993896484375,7.996360778808594,8.300300598144531,530.9735342051105,0.5884527709000138,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_160.stl,254.265625,431.9066162109375,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5887050937784662,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_161.stl,253.7395782470703,431.9062194824219,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5874876693165962,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_162.stl,254.1197967529297,431.9061279296875,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5883681205706331,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_163.stl,253.5885467529297,431.9061279296875,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5871381079228698,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_164.stl,254.2916717529297,431.9060363769531,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5887661906419674,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_165.stl,254.3697967529297,431.9058837890625,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5889472829621389,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_166.stl,253.921875,431.9060363769531,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5879099934097367,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_167.stl,253.90625,431.9059143066406,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5878739827112762,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_168.stl,254.9583282470703,431.90582275390625,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5903100046704902,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_169.stl,253.5208282470703,431.90606689453125,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5869814010021269,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_17.stl,254.2041015625,431.90643310546875,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5885628971412542,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_170.stl,254.193359375,431.90618896484375,7.999959945678711,7.9963531494140625,8.300300598144531,530.9744201416385,0.5885383582583735,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_171.stl,254.14453125,431.9058837890625,7.999958038330078,7.9963531494140625,8.300300598144531,530.9742935468379,0.5884257214104568,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_172.stl,254.3333282470703,431.9061584472656,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5888624722588289,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_173.stl,254.2083282470703,431.9066162109375,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.588572433729328,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_174.stl,253.9114532470703,431.90618896484375,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5878856560393909,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_175.stl,254.0546875,431.9061584472656,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5882173303880298,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_176.stl,253.75,431.90576171875,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5875124216685904,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_177.stl,254.2916717529297,431.9059753417969,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.588766273843957,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_178.stl,253.7708282470703,431.90667724609375,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5875594002508917,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_179.stl,254.7916717529297,431.90667724609375,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5899229745127402,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_18.stl,254.2024688720703,431.90618896484375,7.999961853027344,7.996360778808594,8.300300598144531,530.9750533441673,0.5885594496372495,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_180.stl,254.390625,431.9061279296875,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.588995174065726,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_181.stl,254.8802032470703,431.90618896484375,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5901286199624637,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_182.stl,253.765625,431.9060974121094,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5875481418773904,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_183.stl,254.4322967529297,431.9061279296875,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5890916574222587,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_184.stl,253.1666717529297,431.9059753417969,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5861615402578803,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_185.stl,254.2291717529297,431.9057922363281,7.99993896484375,7.996368408203125,8.300300598144531,530.9740408113893,0.5886218159672696,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_186.stl,254.5833282470703,431.9055480957031,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5894421346739886,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_187.stl,254.2005157470703,431.9058837890625,7.999959945678711,7.996368408203125,8.300300598144531,530.9754333568534,0.5885553433933276,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_188.stl,253.9635467529297,431.9062194824219,7.999958038330078,7.9963531494140625,8.300300598144531,530.9742935468379,0.5880062275029724,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_189.stl,254.1041717529297,431.90643310546875,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5883315280253747,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_19.stl,254.1295623779297,431.9062805175781,7.999961853027344,7.996360778808594,8.300300598144531,530.9750533441673,0.5883905232250655,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_190.stl,254.0833282470703,431.9063415527344,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5882833934172452,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_191.stl,254.0963592529297,431.9060974121094,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5883138968757832,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_192.stl,253.9635467529297,431.9065856933594,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5880057289361087,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_193.stl,254.2916717529297,431.90576171875,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5887665650511055,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_194.stl,254.4583282470703,431.90618896484375,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.589151845350803,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_195.stl,254.3802032470703,431.9058837890625,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5889713773181808,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_196.stl,254.9583282470703,431.90570068359375,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5903101715109061,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_197.stl,253.6041717529297,431.90618896484375,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5871742017884641,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_198.stl,254.1145782470703,431.9065246582031,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5883554976349764,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_199.stl,253.6302032470703,431.90618896484375,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5872344729649505,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_2.stl,254.146484375,431.9061279296875,7.9999542236328125,7.996364593505859,8.300300598144531,530.9748002681042,0.5884299109003935,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_20.stl,254.1354217529297,431.90631103515625,7.999961853027344,7.996360778808594,8.300300598144531,530.9750533441673,0.5884040479608634,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_200.stl,253.9479217529297,431.9061279296875,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5879701753022392,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_201.stl,254.15625,431.9066162109375,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5884518561666892,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_202.stl,254.5625,431.9064025878906,7.99993896484375,7.9963531494140625,8.300300598144531,530.9730275988317,0.5893927445268605,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_203.stl,253.9791717529297,431.9058837890625,7.999969482421875,7.9963531494140625,8.300300598144531,530.9750531156416,0.5880428613863709,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_204.stl,254.0677032470703,431.90618896484375,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5882474244140801,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_205.stl,254.2942657470703,431.9057922363281,7.999958038330078,7.9963531494140625,8.300300598144531,530.9742935468379,0.5887725293758663,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_206.stl,254.0052032470703,431.9061584472656,7.999958038330078,7.996368408203125,8.300300598144531,530.9753067618112,0.5881027586183019,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_207.stl,253.890625,431.90618896484375,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5878374320324133,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_208.stl,254.3541717529297,431.9062805175781,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.588910565153446,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_209.stl,253.7552032470703,431.9061279296875,7.999961853027344,7.9963531494140625,8.300300598144531,530.9745467364392,0.5875239706911048,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_21.stl,254.1953125,431.9064636230469,7.9999542236328125,7.996360778808594,8.300300598144531,530.9745469644818,0.5885425060965351,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_210.stl,254.2864532470703,431.9063720703125,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5887536505381161,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_211.stl,254.4322967529297,431.9057312011719,7.9999542236328125,7.9963531494140625,8.300300598144531,530.9740403572366,0.5890921985344549,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_212.stl,254.03125,431.9063415527344,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5881628157779286,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_213.stl,254.140625,431.90606689453125,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5884164277369587,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_214.stl,254.1614532470703,431.9058837890625,7.999969482421875,7.996337890625,8.300300598144531,530.974039899219,0.5884649012357508,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_215.stl,253.6875,431.9061279296875,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5873672161495687,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_216.stl,254.625,431.90594482421875,7.9999542236328125,7.996337890625,8.300300598144531,530.9730271427464,0.5895380766375645,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_217.stl,254.1770782470703,431.90625,7.9999542236328125,7.996368408203125,8.300300598144531,530.9750535717268,0.5885005791119492,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_218.stl,254.6979217529297,431.9060974121094,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5897067054135752,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_219.stl,252.9479217529297,431.9061279296875,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5856548573770376,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_22.stl,254.109375,431.9066162109375,7.9999542236328125,7.996360778808594,8.300300598144531,530.9745469644818,0.5883433257616418,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_220.stl,254.0208282470703,431.90625,7.999969482421875,7.996368408203125,8.300300598144531,530.9760663320643,0.5881388107883836,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_221.stl,254.2018280029297,431.9060974121094,7.999958038330078,7.996337890625,8.300300598144531,530.9732803318645,0.588558090580461,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_222.stl,254.2408905029297,431.9059143066406,7.999958038330078,7.996368408203125,8.300300598144531,530.9753067618112,0.5886487822494277,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_223.stl,254.5130157470703,431.90594482421875,7.999961853027344,7.996337890625,8.300300598144531,530.9735335209826,0.5892787973794954,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_224.stl,254.265625,431.90625,7.999961853027344,7.996368408203125,8.300300598144531,530.9755599518955,0.5887055929382823,3582,5373,1785
240x_DRW245906-B_SLD240100-B-Pin Guide_225.stl,254.2578125,431.9056396484375,7.9999542236328125,7.996337890625,8.300300598144531,530.9730271427464,0.58868833643145,3582,5373,1785
